order_id,order_date,customer_id,product_name,product_category,product_price,items_count,total_amount
252-35-6342,2023-01-07,20278,The Brothers Karamazov,Books,20.99,5,104.95
873-93-6938,2023-04-23,8534,Logitech MX Master 3 Mouse,Electronics,99.99,4,399.96
642-93-1874,2022-02-05,116250,The Catcher in the Rye,Books,12.99,1,12.99
247-66-8206,2021-04-04,25646,Mango,Fruits,2.49,4,9.96
239-38-7941,2023-11-08,172798,Pride and Prejudice,Books,7.99,10,79.9
658-03-3756,2024-03-22,192553,Adidas Originals Hoodie,Clothes,90.0,5,450.0
837-34-2036,2020-12-05,82923,AMD Ryzen 9 5900X Processor,Electronics,179.99,1,179.99
361-86-4281,2023-09-04,99169,GoPro HERO9 Black,Electronics,399.99,7,2799.93
589-26-8029,2022-11-18,36219,Harry Potter and the Sorcerer's Stone,Books,29.99,1,29.99
008-07-6121,2023-05-08,89015,Seagate Backup Plus Slim,Electronics,199.99,5,999.95
575-09-9308,2022-08-28,184325,Sony PlayStation 5,Electronics,499.99,10,4999.9
798-09-0289,2024-06-05,152095,The North Face Jacket,Clothes,120.0,9,1080.0
197-37-6091,2021-02-14,63018,HyperX Cloud II Headset,Electronics,189.99,6,1139.94
627-49-0967,2023-10-08,24410,Samsung 980 PRO NVMe SSD,Electronics,199.99,10,1999.9
519-16-7055,2024-03-12,97910,Grapes,Fruits,2.49,9,22.41
008-83-8582,2020-08-22,169674,Broccoli,Vegetables,1.49,1,1.49
146-96-3350,2021-10-26,171865,Greek Yogurt,Dairy,6.99,8,55.92
871-17-0845,2022-07-08,197973,Amazon Echo Dot (4th Gen),Electronics,49.99,10,499.9
057-50-2024,2021-07-15,129044,Calvin Klein Boxers,Clothes,35.0,6,210.0
515-93-5537,2022-04-19,193335,Fitbit Charge 5,Electronics,129.95,6,779.7
330-04-1288,2024-04-05,178364,Croissant,Bakery,2.49,5,12.45
108-73-1411,2023-10-14,27696,Fractal Design Meshify C,Electronics,69.99,9,629.91
114-86-6331,2023-09-02,100907,Crime and Punishment,Books,18.99,7,132.93
388-62-6182,2023-03-03,99020,1984 by George Orwell,Books,9.99,5,49.95
798-09-2285,2024-03-03,140031,Patagonia Fleece Jacket,Clothes,140.0,9,1260.0
310-68-3483,2023-10-20,105830,Logitech MX Master 3 Mouse,Electronics,99.99,10,999.9
740-90-3765,2021-02-22,86770,The Lord of the Rings,Books,25.99,9,233.91
231-91-6431,2023-10-24,190156,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,4,519.96
886-70-9651,2023-11-17,146881,Versace Perfume,Clothes,90.0,10,900.0
263-95-8915,2021-09-01,92671,The Divine Comedy,Books,30.99,3,92.97
754-23-4886,2020-12-16,103476,Adidas Originals Hoodie,Clothes,90.0,7,630.0
793-13-3405,2024-06-03,3748,Banana Bread,Bakery,4.99,6,29.94
825-28-3556,2020-03-02,142527,Harry Potter and the Sorcerer's Stone,Books,29.99,10,299.9
452-27-6706,2024-06-09,94251,Noctua NH-D15 CPU Cooler,Electronics,99.99,2,199.98
488-93-4370,2022-03-03,24696,Banana,Fruits,0.59,4,2.36
022-68-9989,2021-08-25,38479,Samsung 980 PRO NVMe SSD,Electronics,199.99,8,1599.92
408-67-8192,2023-03-09,72115,Chocolate Chip Cookies,Bakery,2.99,3,8.97
526-82-6387,2023-12-21,49738,Samsung 980 PRO NVMe SSD,Electronics,199.99,9,1799.91
590-39-9830,2020-05-27,104086,Broccoli,Vegetables,1.49,6,8.94
640-22-9653,2021-01-26,198659,Apple Watch Series 7,Electronics,399.0,3,1197.0
439-51-5094,2021-10-26,10183,Bose QuietComfort 35 II,Electronics,299.0,2,598.0
266-31-8223,2020-02-20,154365,Chocolate Chip Cookies,Bakery,2.99,7,20.93
294-31-2332,2020-04-02,26899,NVIDIA GeForce RTX 3080,Electronics,129.99,8,1039.92
743-64-1925,2023-09-27,180636,Banana Bread,Bakery,4.99,3,14.97
033-42-7490,2024-03-07,150500,Potato,Vegetables,0.99,9,8.91
729-86-3721,2020-03-26,74155,Samsung 65 4K UHD TV,Electronics,799.99,3,2399.97
102-25-3185,2020-05-01,162559,Pride and Prejudice,Books,7.99,4,31.96
505-73-1128,2021-03-20,16694,KitchenAid Stand Mixer,Home Appliances,299.99,9,2699.91
630-02-0856,2023-01-01,193241,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,3,389.97
229-03-8564,2022-12-26,6371,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,8,1279.92
524-38-7627,2023-03-17,81690,Moby Dick,Books,17.99,9,161.91
388-53-7108,2023-03-09,186969,The Odyssey,Books,16.99,7,118.93
078-66-9146,2021-11-18,110288,Butter,Dairy,3.99,6,23.94
342-02-9479,2024-04-11,126986,The Brothers Karamazov,Books,20.99,10,209.9
058-52-6475,2022-05-20,166129,Samsung 65 4K UHD TV,Electronics,799.99,1,799.99
653-35-4336,2023-02-24,24268,ASUS ROG Strix Z590-E Gaming Motherboard,Electronics,169.99,6,1019.94
444-98-0794,2022-10-01,145907,NZXT H510 Elite Case,Electronics,199.99,3,599.97
560-68-0941,2020-02-19,35521,Whipping Cream,Dairy,4.49,4,17.96
755-74-6183,2020-07-15,59321,Canon EOS Rebel T7,Electronics,479.99,9,4319.91
163-62-3458,2021-03-31,92438,The Great Gatsby,Books,10.99,6,65.94
283-65-5845,2021-01-06,167849,Logitech G502 HERO Mouse,Electronics,229.99,7,1609.93
860-42-3085,2021-10-28,116277,Armani Exchange Watch,Clothes,300.0,7,2100.0
803-74-8434,2023-06-11,9289,The Divine Comedy,Books,30.99,3,92.97
834-19-6897,2023-03-16,32099,Sony WH-1000XM4 Headphones,Electronics,349.99,9,3149.91
414-49-1658,2022-09-29,71208,Chocolate Chip Cookies,Bakery,2.99,1,2.99
647-59-2489,2023-08-06,38950,Wuthering Heights,Books,13.99,4,55.96
384-31-3825,2021-02-21,154297,Blueberry,Fruits,3.99,1,3.99
339-61-1819,2022-05-16,146127,Orange,Fruits,1.19,9,10.71
416-91-6597,2020-11-22,118596,Tommy Hilfiger Polo Shirt,Clothes,50.0,7,350.0
627-90-3234,2020-03-13,172679,Armani Exchange Watch,Clothes,300.0,6,1800.0
828-50-8480,2021-10-19,33592,Kingston A2000 NVMe SSD,Electronics,85.99,2,171.98
573-40-7544,2021-11-04,163620,Dyson V11 Cordless Vacuum,Home Appliances,599.99,9,5399.91
795-52-9386,2022-02-19,57881,Pumpkin Pie,Bakery,8.99,2,17.98
463-20-6316,2021-02-25,190526,Pumpkin Pie,Bakery,8.99,5,44.95
441-43-6693,2022-10-22,20687,Instant Pot Duo 7-in-1,Home Appliances,89.0,1,89.0
538-34-4491,2024-07-22,167097,Organic Whole Milk,Dairy,4.99,7,34.93
300-53-9847,2022-03-26,75286,Seagate Backup Plus Slim,Electronics,199.99,7,1399.93
168-68-4725,2022-12-10,113557,Onion,Vegetables,0.89,4,3.56
469-05-0518,2023-09-09,36806,NZXT H510 Elite Case,Electronics,199.99,4,799.96
177-11-6511,2022-10-31,71475,NZXT H510 Elite Case,Electronics,199.99,7,1399.93
336-91-4436,2022-01-03,130744,SanDisk Extreme Portable SSD,Electronics,159.99,4,639.96
337-03-7018,2021-12-22,31096,Dyson V11 Cordless Vacuum,Home Appliances,599.99,3,1799.97
328-54-8260,2020-07-25,174006,Logitech MX Master 3 Mouse,Electronics,99.99,1,99.99
303-55-8536,2022-11-24,199293,Dyson V11 Cordless Vacuum,Home Appliances,599.99,6,3599.94
457-99-6588,2022-10-08,71547,The Odyssey,Books,16.99,7,118.93
191-12-9594,2024-02-19,103285,Half & Half,Dairy,3.79,8,30.32
456-65-5086,2023-10-23,99084,Burberry Scarf,Clothes,120.0,7,840.0
883-62-9327,2021-12-27,136036,Broccoli,Vegetables,1.49,3,4.47
814-82-6180,2021-03-02,132657,ASUS ROG Strix Z590-E Gaming Motherboard,Electronics,169.99,5,849.95
471-86-5349,2021-09-05,83986,G.Skill Trident Z RGB RAM,Electronics,649.0,1,649.0
707-83-2997,2021-04-16,170014,Apple AirPods Pro,Electronics,249.99,6,1499.94
433-17-0006,2024-07-08,103724,Adidas Ultraboost,Clothes,180.0,5,900.0
208-06-1235,2023-02-21,118393,Fractal Design Meshify C,Electronics,69.99,5,349.95
661-46-8743,2022-12-04,145617,Adidas Ultraboost,Clothes,180.0,2,360.0
571-36-8218,2023-11-20,173424,The North Face Jacket,Clothes,120.0,4,480.0
442-41-3740,2024-04-09,131645,Kingston A2000 NVMe SSD,Electronics,85.99,4,343.96
478-66-2161,2023-08-06,47990,Bose QuietComfort 35 II,Electronics,299.0,4,1196.0
235-40-3231,2022-01-15,161387,Seagate Backup Plus Slim,Electronics,199.99,4,799.96
750-60-5874,2024-04-21,20456,Adidas Ultraboost,Clothes,180.0,7,1260.0
498-58-6342,2021-06-11,48915,Pepper,Vegetables,1.99,4,7.96
692-25-0784,2021-07-27,187406,Banana Bread,Bakery,4.99,6,29.94
026-56-3414,2021-11-22,112396,Wuthering Heights,Books,13.99,2,27.98
270-10-5024,2020-01-06,149817,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,9,1439.91
419-18-3871,2020-09-13,107662,Watermelon,Fruits,4.99,8,39.92
788-26-9005,2023-09-16,97735,Noctua NH-D15 CPU Cooler,Electronics,99.99,1,99.99
284-14-3945,2021-03-12,55723,Razer DeathAdder V2 Mouse,Electronics,199.99,4,799.96
177-84-0670,2021-12-28,96917,Pride and Prejudice,Books,7.99,5,39.95
038-85-5979,2024-01-05,68300,Armani Exchange Watch,Clothes,300.0,8,2400.0
722-38-2708,2022-08-05,129420,Half & Half,Dairy,3.79,2,7.58
899-94-9490,2020-01-04,52152,Sony PlayStation 5,Electronics,499.99,3,1499.97
449-91-9415,2020-11-29,42884,Muffin,Bakery,2.99,1,2.99
587-52-9800,2020-03-18,74295,Columbia Hiking Boots,Clothes,160.0,2,320.0
185-76-6794,2021-11-27,192214,Anna Karenina,Books,22.99,6,137.94
093-65-5303,2021-10-03,180657,Amazon Echo Dot (4th Gen),Electronics,49.99,1,49.99
525-71-4957,2022-09-25,199787,Half & Half,Dairy,3.79,2,7.58
897-03-5752,2022-02-10,151659,Bagel,Bakery,1.99,10,19.9
060-93-5357,2022-03-30,11105,Carrot,Vegetables,0.79,5,3.95
507-34-0822,2021-11-25,69762,Cottage Cheese,Dairy,5.99,9,53.91
242-96-3600,2023-08-22,34492,Keurig K-Elite Coffee Maker,Home Appliances,159.99,1,159.99
196-03-3199,2022-06-05,93569,Hermès Silk Tie,Clothes,220.0,1,220.0
424-68-7382,2020-04-14,58966,Samsung Galaxy S21,Electronics,999.99,1,999.99
089-42-3838,2021-10-16,193903,Onion,Vegetables,0.89,6,5.34
110-03-2505,2021-02-16,143945,Armani Exchange Watch,Clothes,300.0,1,300.0
453-52-3282,2023-06-19,195407,Butter,Dairy,3.99,5,19.95
731-06-5097,2022-09-29,84186,Sour Cream,Dairy,2.99,8,23.92
825-93-4193,2024-04-07,120559,Sour Cream,Dairy,2.99,7,20.93
444-01-0213,2020-12-12,124181,The Odyssey,Books,16.99,7,118.93
718-65-3133,2021-10-08,156124,Blueberry,Fruits,3.99,4,15.96
569-75-5774,2023-09-28,167120,The Alchemist,Books,15.99,1,15.99
482-12-2558,2022-09-05,179726,Logitech MX Master 3 Mouse,Electronics,99.99,5,499.95
576-25-8170,2020-05-16,179447,Nespresso VertuoPlus,Home Appliances,189.99,8,1519.92
351-13-7487,2021-08-17,196545,Half & Half,Dairy,3.79,5,18.95
816-27-7073,2022-09-24,125368,Apple iPad Pro 12.9",Electronics,999.0,7,6993.0
605-23-8932,2022-08-28,191882,Grapes,Fruits,2.49,9,22.41
891-57-1458,2020-06-12,141042,Apple Watch Series 7,Electronics,399.0,7,2793.0
241-85-4476,2021-08-18,30656,Sourdough Bread,Bakery,4.99,3,14.97
165-66-3709,2024-07-02,57924,Blueberry Scone,Bakery,3.49,9,31.41
854-93-4575,2023-12-05,51846,Sour Cream,Dairy,2.99,6,17.94
091-07-4704,2024-02-16,44151,Anker PowerCore Portable Charger,Electronics,39.99,2,79.98
870-55-3000,2020-10-04,154110,Wuthering Heights,Books,13.99,7,97.93
418-48-0934,2020-10-04,1603,Anker PowerCore Portable Charger,Electronics,39.99,3,119.97
214-55-2498,2024-03-15,109643,Muffin,Bakery,2.99,4,11.96
398-74-2211,2022-03-28,155753,The North Face Jacket,Clothes,120.0,2,240.0
131-33-9657,2021-11-10,138142,Microsoft Xbox Series X,Electronics,499.99,2,999.98
472-50-7509,2022-02-03,85582,Wuthering Heights,Books,13.99,7,97.93
109-04-6001,2020-02-06,164838,Keurig K-Elite Coffee Maker,Home Appliances,159.99,9,1439.91
505-94-5924,2020-07-21,190015,Samsung 65 4K UHD TV,Electronics,799.99,2,1599.98
813-41-9711,2020-08-17,162587,The Hobbit,Books,19.99,8,159.92
125-94-8500,2021-03-27,6367,Corsair Hydro Series H100i,Electronics,129.99,4,519.96
430-55-1321,2022-02-10,110963,Organic Whole Milk,Dairy,4.99,2,9.98
324-94-5712,2022-04-26,94052,Logitech MX Master 3 Mouse,Electronics,99.99,2,199.98
388-26-5229,2023-01-08,29336,Chocolate Chip Cookies,Bakery,2.99,5,14.95
646-79-9199,2023-01-07,123217,Under Armour T-Shirt,Clothes,25.0,3,75.0
464-98-5724,2020-05-01,145815,Bose QuietComfort 35 II,Electronics,299.0,10,2990.0
541-41-3198,2022-06-21,49923,Keurig K-Elite Coffee Maker,Home Appliances,159.99,3,479.97
215-95-4106,2023-11-04,188789,Moby Dick,Books,17.99,9,161.91
676-30-2496,2023-04-27,166946,Crime and Punishment,Books,18.99,7,132.93
288-72-2922,2023-10-22,68345,Apple AirPods Pro,Electronics,249.99,7,1749.93
404-99-1783,2023-04-13,199314,Greek Yogurt,Dairy,6.99,8,55.92
130-52-5112,2022-02-15,156116,Sourdough Bread,Bakery,4.99,9,44.91
801-19-6262,2023-11-27,87106,Hermès Silk Tie,Clothes,220.0,2,440.0
095-58-2815,2022-05-23,21911,Harry Potter and the Sorcerer's Stone,Books,29.99,1,29.99
540-08-5527,2020-09-29,182270,Pepper,Vegetables,1.99,1,1.99
062-54-2224,2023-07-19,83914,Hamilton Beach Juicer,Home Appliances,99.99,4,399.96
436-63-9173,2022-07-05,157537,Pumpkin Pie,Bakery,8.99,5,44.95
014-69-4912,2020-12-08,191702,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,7,909.93
180-60-2295,2021-12-18,165411,Lettuce,Vegetables,1.49,10,14.9
055-10-7338,2020-11-29,124684,The Hobbit,Books,19.99,8,159.92
723-13-9258,2023-10-06,59451,Samsung Galaxy S21,Electronics,999.99,1,999.99
366-44-4586,2021-08-02,37415,TP-Link Archer AX6000 Router,Electronics,249.99,10,2499.9
694-13-6559,2020-08-30,182143,Apple Pie,Bakery,7.99,4,31.96
326-86-5090,2021-10-09,12275,Chocolate Chip Cookies,Bakery,2.99,4,11.96
476-47-9398,2022-02-20,57411,Apple MacBook Pro 16,Electronics,2399.0,3,7197.0
226-02-5673,2023-12-09,187518,Logitech G502 HERO Mouse,Electronics,229.99,8,1839.92
710-69-3395,2024-03-24,37940,Anna Karenina,Books,22.99,6,137.94
892-41-6018,2023-10-14,78279,Nike Air Max 270,Clothes,150.0,5,750.0
803-56-1427,2020-02-12,112472,Anker PowerCore Portable Charger,Electronics,39.99,9,359.91
277-42-7026,2024-03-27,118065,Blueberry,Fruits,3.99,6,23.94
625-16-5542,2023-04-23,128214,Whole Wheat Bread,Bakery,3.99,7,27.93
182-20-3291,2020-11-25,133988,Dyson V11 Cordless Vacuum,Home Appliances,599.99,2,1199.98
102-16-2024,2023-09-23,20874,Half & Half,Dairy,3.79,4,15.16
535-03-3629,2024-05-13,22641,Intel Core i9-10900K Processor,Electronics,349.99,3,1049.97
484-26-1839,2023-06-09,126265,Onion,Vegetables,0.89,10,8.9
453-44-2973,2021-11-08,105742,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,8,1279.92
463-29-8023,2021-07-16,21280,Jane Eyre,Books,14.99,9,134.91
638-69-1485,2023-04-14,38822,Samsung Galaxy Tab S7,Electronics,649.99,7,4549.93
631-58-2217,2023-11-04,158821,AMD Ryzen 9 5900X Processor,Electronics,179.99,3,539.97
768-96-0536,2022-01-04,92348,Seagate Backup Plus Slim,Electronics,199.99,8,1599.92
582-91-0837,2021-04-29,120407,The Odyssey,Books,16.99,10,169.9
106-20-4066,2021-08-08,36100,Apple iPhone 13,Electronics,799.0,3,2397.0
598-29-8726,2022-12-16,110686,The Iliad,Books,15.99,6,95.94
441-45-8505,2022-05-17,77663,Pineapple,Fruits,3.99,10,39.9
023-46-4592,2022-10-06,120108,Kingston A2000 NVMe SSD,Electronics,85.99,2,171.98
636-90-6028,2022-12-30,120599,G.Skill Trident Z RGB RAM,Electronics,649.0,9,5841.0
466-93-6947,2021-12-22,156533,Whipping Cream,Dairy,4.49,2,8.98
747-78-5157,2021-11-20,57671,Fitbit Charge 5,Electronics,129.95,10,1299.5
441-41-8219,2020-09-28,167678,Puma Running Shoes,Clothes,100.0,9,900.0
246-25-2086,2022-01-08,196269,Sony WH-1000XM4 Headphones,Electronics,349.99,6,2099.94
141-15-2390,2021-08-03,71167,Samsung T7 Portable SSD,Electronics,79.99,3,239.97
324-82-4611,2022-07-20,97911,Razer DeathAdder V2 Mouse,Electronics,199.99,10,1999.9
836-19-4791,2024-03-06,82465,Dell XPS 13 Laptop,Electronics,1249.99,8,9999.92
528-87-7644,2020-05-15,57280,GoPro HERO9 Black,Electronics,399.99,1,399.99
194-53-3492,2020-05-10,136661,The Great Gatsby,Books,10.99,5,54.95
507-50-1372,2021-01-27,90720,Adidas Ultraboost,Clothes,180.0,6,1080.0
746-24-4476,2021-11-21,97280,Apple Watch Series 7,Electronics,399.0,3,1197.0
626-60-3668,2023-12-28,639,Canon EOS Rebel T7,Electronics,479.99,2,959.98
341-62-1251,2024-01-22,76055,Greek Yogurt,Dairy,6.99,4,27.96
282-30-8820,2024-01-30,8394,Pepper,Vegetables,1.99,3,5.97
295-33-1948,2021-01-12,178197,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,2,259.98
480-41-1923,2023-01-30,43459,The Divine Comedy,Books,30.99,4,123.96
352-39-2793,2020-11-18,129781,Corsair Vengeance LPX RAM,Electronics,699.0,4,2796.0
470-63-6643,2020-09-05,156842,Apple,Fruits,0.99,3,2.97
736-86-6816,2021-10-18,120008,Corsair Vengeance LPX RAM,Electronics,699.0,2,1398.0
312-55-8213,2022-07-04,173942,Dyson V11 Cordless Vacuum,Home Appliances,599.99,5,2999.95
684-13-3807,2021-11-08,173413,The Iliad,Books,15.99,6,95.94
118-35-8085,2021-02-03,2538,Razer BlackWidow Elite Keyboard,Electronics,299.99,9,2699.91
353-11-4518,2022-08-03,13388,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,2,259.98
255-79-6282,2020-11-11,68303,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,4,639.96
231-68-9635,2020-10-09,38911,Mango,Fruits,2.49,5,12.45
823-71-5579,2021-06-08,135749,Orange,Fruits,1.19,2,2.38
819-46-5039,2022-12-19,35919,Gucci Belt,Clothes,200.0,2,400.0
146-34-2420,2023-09-16,129261,Sourdough Bread,Bakery,4.99,9,44.91
865-54-2298,2020-04-29,43744,Mozzarella Cheese,Dairy,8.99,7,62.93
033-42-1438,2020-08-17,188073,Half & Half,Dairy,3.79,7,26.53
512-68-3934,2022-10-10,117388,Levi's 501 Original Jeans,Clothes,60.0,10,600.0
111-77-9464,2020-04-21,33158,JBL Charge 4 Speaker,Electronics,149.99,9,1349.91
621-61-3375,2021-03-18,139864,WD My Passport External Hard Drive,Electronics,449.99,5,2249.95
515-09-8065,2022-03-22,38716,Apple Watch Series 7,Electronics,399.0,8,3192.0
009-99-6844,2022-07-24,44812,Strawberry,Fruits,2.99,2,5.98
049-57-4812,2021-11-01,2064,Watermelon,Fruits,4.99,9,44.91
247-82-6767,2021-10-24,140549,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,9,2249.91
436-12-9600,2023-11-13,92851,The Great Gatsby,Books,10.99,2,21.98
789-25-0388,2020-06-25,116819,Hermès Silk Tie,Clothes,220.0,1,220.0
027-29-2961,2022-06-05,121127,Hermès Silk Tie,Clothes,220.0,2,440.0
507-72-1810,2021-05-28,64249,Patagonia Fleece Jacket,Clothes,140.0,1,140.0
135-07-4785,2020-09-17,178671,The Great Gatsby,Books,10.99,6,65.94
873-35-6046,2024-02-29,170890,Orange,Fruits,1.19,6,7.14
498-21-1124,2021-02-14,51383,SteelSeries Arctis 7 Headset,Electronics,249.99,5,1249.95
215-80-3258,2021-07-05,178507,Microsoft Xbox Series X,Electronics,499.99,1,499.99
630-51-9181,2020-12-06,161030,Apple AirPods Pro,Electronics,249.99,5,1249.95
801-91-9241,2021-10-01,19433,To Kill a Mockingbird,Books,14.99,8,119.92
140-76-1306,2023-04-09,178702,Samsung Galaxy Tab S7,Electronics,649.99,7,4549.93
509-13-2890,2021-08-07,164039,TP-Link Archer AX6000 Router,Electronics,249.99,9,2249.91
505-34-9253,2023-09-09,138549,Samsung 65 4K UHD TV,Electronics,799.99,9,7199.91
139-39-9631,2020-12-10,15704,Hermès Silk Tie,Clothes,220.0,9,1980.0
524-47-6883,2020-01-21,15146,The Alchemist,Books,15.99,1,15.99
781-80-2755,2024-07-26,189886,Columbia Hiking Boots,Clothes,160.0,4,640.0
737-77-9975,2020-01-26,164800,The Lord of the Rings,Books,25.99,2,51.98
642-34-2780,2023-11-01,27713,Samsung Galaxy S21,Electronics,999.99,6,5999.94
866-66-2394,2020-04-24,167087,Orange,Fruits,1.19,5,5.95
116-84-2222,2021-10-31,84175,SanDisk Extreme Portable SSD,Electronics,159.99,9,1439.91
262-21-8280,2020-03-13,86708,Muffin,Bakery,2.99,1,2.99
851-44-5595,2021-01-11,166010,Intel Core i9-10900K Processor,Electronics,349.99,10,3499.9
838-21-7665,2024-06-19,49340,GoPro HERO9 Black,Electronics,399.99,5,1999.95
840-80-0524,2021-01-30,128449,1984 by George Orwell,Books,9.99,6,59.94
110-28-9664,2022-08-18,114661,Apple Pie,Bakery,7.99,1,7.99
531-48-2359,2020-03-25,105427,NZXT H510 Elite Case,Electronics,199.99,10,1999.9
457-96-7180,2021-09-05,72449,Cream Cheese,Dairy,3.49,9,31.41
663-48-3023,2024-01-08,178727,AMD Radeon RX 6800 XT,Electronics,159.99,4,639.96
033-12-9457,2022-02-27,11520,Sony WF-1000XM4 Earbuds,Electronics,279.99,1,279.99
495-23-1205,2023-03-09,126920,Hermès Silk Tie,Clothes,220.0,6,1320.0
880-49-6596,2021-09-18,93969,HyperX Cloud II Headset,Electronics,189.99,2,379.98
853-76-8233,2023-01-27,94658,Apple,Fruits,0.99,4,3.96
054-13-9412,2021-08-04,33124,Canon EOS Rebel T7,Electronics,479.99,6,2879.94
223-21-5141,2023-06-09,139569,SteelSeries Arctis 7 Headset,Electronics,249.99,7,1749.93
452-37-5653,2023-10-23,91724,Puma Running Shoes,Clothes,100.0,8,800.0
102-19-7260,2022-03-14,107534,Nike Sportswear Tech Fleece,Clothes,130.0,1,130.0
262-53-8762,2021-07-01,78409,Armani Exchange Watch,Clothes,300.0,6,1800.0
076-05-6016,2023-11-12,120519,Sony WF-1000XM4 Earbuds,Electronics,279.99,1,279.99
259-96-2531,2023-01-06,159824,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,2,319.98
291-09-2110,2022-10-17,99924,Fitbit Charge 5,Electronics,129.95,9,1169.55
674-38-0990,2021-11-05,95257,The Lord of the Rings,Books,25.99,5,129.95
864-63-6822,2022-03-18,117634,Apple MacBook Pro 16,Electronics,2399.0,1,2399.0
098-03-4891,2021-11-01,83091,Samsung T7 Portable SSD,Electronics,79.99,1,79.99
300-16-5439,2021-02-24,162368,Logitech G502 HERO Mouse,Electronics,229.99,3,689.97
743-21-7978,2022-12-31,104991,Hamilton Beach Juicer,Home Appliances,99.99,1,99.99
013-73-8127,2020-03-09,127956,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,4,999.96
346-70-2857,2024-05-09,106886,Samsung T7 Portable SSD,Electronics,79.99,1,79.99
849-38-0866,2023-11-02,148237,Spinach,Vegetables,2.49,10,24.9
071-64-9528,2021-07-09,108780,Anna Karenina,Books,22.99,7,160.93
845-20-6294,2024-06-14,174501,To Kill a Mockingbird,Books,14.99,6,89.94
638-24-3293,2024-01-05,118428,Jabra Elite 85t Earbuds,Electronics,229.99,4,919.96
006-83-6299,2024-02-28,101616,Corsair Vengeance LPX RAM,Electronics,699.0,1,699.0
834-67-7944,2021-03-16,130534,Puma Running Shoes,Clothes,100.0,9,900.0
763-42-5095,2020-11-09,113342,War and Peace,Books,24.99,10,249.9
267-45-0014,2020-07-28,118778,Ray-Ban Aviator Sunglasses,Clothes,150.0,9,1350.0
207-64-0863,2021-11-28,169063,Hermès Silk Tie,Clothes,220.0,4,880.0
473-14-4724,2022-12-07,192506,Versace Perfume,Clothes,90.0,6,540.0
323-06-9459,2021-02-07,149549,Versace Perfume,Clothes,90.0,2,180.0
607-36-4667,2023-01-24,170505,Potato,Vegetables,0.99,1,0.99
248-69-6997,2021-12-28,183393,Apple,Fruits,0.99,5,4.95
618-53-0491,2022-12-12,195786,Nikon D3500 DSLR Camera,Electronics,449.99,6,2699.94
873-16-1263,2020-07-21,76760,Sony PlayStation 5,Electronics,499.99,5,2499.95
723-75-9740,2024-02-21,6178,Half & Half,Dairy,3.79,3,11.37
535-77-2342,2022-02-18,64918,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,5,649.95
788-39-0364,2024-02-10,137545,The Lord of the Rings,Books,25.99,6,155.94
461-86-5936,2023-09-26,16153,Hermès Silk Tie,Clothes,220.0,1,220.0
